Image,SKU,Name,Color,Size,URL,Plano,Dallas,Oklahoma City,Fayetteville,Olathe,Mesa,Upland,Naperville,Orland Park,Fairview Heights,Avon,Greenwood
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/25MAZWCLDSRFRMXBLFTW_White_Light_Blue/?hei=80&wid=80&op_sharpen=1"")",26786682,On Women's Cloudsurfer Max Running Shoes,White/Light Blue,8.5,https://www.dickssportinggoods.com/p/on-womens-cloudsurfer-max-running-shoes-25mazwcldsrfrmxblftw/25mazwcldsrfrmxblftw?sku=26786682,0,1,2,0,3,0,0,4,5,0,2,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/25MAZWCLDSRFRMXBLFTW_White_Light_Blue/?hei=80&wid=80&op_sharpen=1"")",26786717,On Women's Cloudsurfer Max Running Shoes,White/Light Blue,9.0,https://www.dickssportinggoods.com/p/on-womens-cloudsurfer-max-running-shoes-25mazwcldsrfrmxblftw/25mazwcldsrfrmxblftw?sku=26786717,0,0,1,0,0,0,1,10,0,1,2,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/25MAZWCLDSRFRMXBLFTW_White_Light_Blue/?hei=80&wid=80&op_sharpen=1"")",26786731,On Women's Cloudsurfer Max Running Shoes,White/Light Blue,9.5,https://www.dickssportinggoods.com/p/on-womens-cloudsurfer-max-running-shoes-25mazwcldsrfrmxblftw/25mazwcldsrfrmxblftw?sku=26786731,0,0,0,0,2,4,1,8,0,2,0,1
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/25MAZWCLDSRFRMXBLFTW_White_Pink/?hei=80&wid=80&op_sharpen=1"")",26786675,On Women's Cloudsurfer Max Running Shoes,White/Pink,10.0,https://www.dickssportinggoods.com/p/on-womens-cloudsurfer-max-running-shoes-25mazwcldsrfrmxblftw/25mazwcldsrfrmxblftw?sku=26786675,0,0,0,0,0,4,0,4,1,1,1,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/25MAZWCLDSRFRMXBLFTW_White_Pink/?hei=80&wid=80&op_sharpen=1"")",26786909,On Women's Cloudsurfer Max Running Shoes,White/Pink,11.0,https://www.dickssportinggoods.com/p/on-womens-cloudsurfer-max-running-shoes-25mazwcldsrfrmxblftw/25mazwcldsrfrmxblftw?sku=26786909,0,0,0,0,0,0,0,0,0,0,0,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/25MAZWCLDSRFRMXBLFTW_White_Pink/?hei=80&wid=80&op_sharpen=1"")",26786702,On Women's Cloudsurfer Max Running Shoes,White/Pink,11.0,https://www.dickssportinggoods.com/p/on-womens-cloudsurfer-max-running-shoes-25mazwcldsrfrmxblftw/25mazwcldsrfrmxblftw?sku=26786702,0,0,0,0,1,2,0,2,0,1,1,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/25MAZWCLDSRFRMXBLFTW_White_Pink/?hei=80&wid=80&op_sharpen=1"")",26786570,On Women's Cloudsurfer Max Running Shoes,White/Pink,6.5,https://www.dickssportinggoods.com/p/on-womens-cloudsurfer-max-running-shoes-25mazwcldsrfrmxblftw/25mazwcldsrfrmxblftw?sku=26786570,0,0,0,0,0,0,0,5,0,0,1,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/25MAZWCLDSRFRMXBLFTW_White_Pink/?hei=80&wid=80&op_sharpen=1"")",26786583,On Women's Cloudsurfer Max Running Shoes,White/Pink,7.0,https://www.dickssportinggoods.com/p/on-womens-cloudsurfer-max-running-shoes-25mazwcldsrfrmxblftw/25mazwcldsrfrmxblftw?sku=26786583,0,0,0,0,0,0,0,0,0,0,0,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/25MAZWCLDSRFRMXBLFTW_White_Pink/?hei=80&wid=80&op_sharpen=1"")",26786596,On Women's Cloudsurfer Max Running Shoes,White/Pink,7.5,https://www.dickssportinggoods.com/p/on-womens-cloudsurfer-max-running-shoes-25mazwcldsrfrmxblftw/25mazwcldsrfrmxblftw?sku=26786596,0,0,0,0,2,1,0,1,1,1,1,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/25MAZWCLDSRFRMXBLFTW_White_Pink/?hei=80&wid=80&op_sharpen=1"")",26786822,On Women's Cloudsurfer Max Running Shoes,White/Pink,7.5,https://www.dickssportinggoods.com/p/on-womens-cloudsurfer-max-running-shoes-25mazwcldsrfrmxblftw/25mazwcldsrfrmxblftw?sku=26786822,0,0,0,0,0,0,0,0,0,0,0,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/25MAZWCLDSRFRMXBLFTW_White_Pink/?hei=80&wid=80&op_sharpen=1"")",26786832,On Women's Cloudsurfer Max Running Shoes,White/Pink,8.0,https://www.dickssportinggoods.com/p/on-womens-cloudsurfer-max-running-shoes-25mazwcldsrfrmxblftw/25mazwcldsrfrmxblftw?sku=26786832,0,0,0,0,0,0,0,0,0,0,0,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/25MAZWCLDSRFRMXBLFTW_White_Pink/?hei=80&wid=80&op_sharpen=1"")",26786606,On Women's Cloudsurfer Max Running Shoes,White/Pink,8.0,https://www.dickssportinggoods.com/p/on-womens-cloudsurfer-max-running-shoes-25mazwcldsrfrmxblftw/25mazwcldsrfrmxblftw?sku=26786606,0,2,3,4,6,0,1,8,0,2,0,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/25MAZWCLDSRFRMXBLFTW_White_Pink/?hei=80&wid=80&op_sharpen=1"")",26786623,On Women's Cloudsurfer Max Running Shoes,White/Pink,8.5,https://www.dickssportinggoods.com/p/on-womens-cloudsurfer-max-running-shoes-25mazwcldsrfrmxblftw/25mazwcldsrfrmxblftw?sku=26786623,0,1,2,5,4,0,3,11,5,2,1,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/25MAZWCLDSRFRMXBLFTW_White_Pink/?hei=80&wid=80&op_sharpen=1"")",26786639,On Women's Cloudsurfer Max Running Shoes,White/Pink,9.0,https://www.dickssportinggoods.com/p/on-womens-cloudsurfer-max-running-shoes-25mazwcldsrfrmxblftw/25mazwcldsrfrmxblftw?sku=26786639,0,0,1,1,1,0,0,6,0,0,3,2
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/25MAZWCLDSRFRMXBLFTW_White_Pink/?hei=80&wid=80&op_sharpen=1"")",26786651,On Women's Cloudsurfer Max Running Shoes,White/Pink,9.5,https://www.dickssportinggoods.com/p/on-womens-cloudsurfer-max-running-shoes-25mazwcldsrfrmxblftw/25mazwcldsrfrmxblftw?sku=26786651,0,0,1,0,1,0,2,5,3,0,4,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/23MAZWRGRCLBHSWHTFTW_White_Olive/?hei=80&wid=80&op_sharpen=1"")",26791274,On Women's THE ROGER Clubhouse Shoes,White/Olive,10.0,https://www.dickssportinggoods.com/p/on-womens-the-roger-clubhouse-shoes-23mazwrgrclbhswhtftw/23mazwrgrclbhswhtftw?sku=26791274,0,0,0,0,0,1,0,0,1,0,0,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/23MAZWRGRCLBHSWHTFTW_White_Olive/?hei=80&wid=80&op_sharpen=1"")",26791308,On Women's THE ROGER Clubhouse Shoes,White/Olive,11.0,https://www.dickssportinggoods.com/p/on-womens-the-roger-clubhouse-shoes-23mazwrgrclbhswhtftw/23mazwrgrclbhswhtftw?sku=26791308,0,0,0,0,0,1,0,0,0,0,0,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/23MAZWRGRCLBHSWHTFTW_White_Olive/?hei=80&wid=80&op_sharpen=1"")",26791188,On Women's THE ROGER Clubhouse Shoes,White/Olive,6.0,https://www.dickssportinggoods.com/p/on-womens-the-roger-clubhouse-shoes-23mazwrgrclbhswhtftw/23mazwrgrclbhswhtftw?sku=26791188,0,0,0,0,0,0,0,2,0,0,0,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/23MAZWRGRCLBHSWHTFTW_White_Olive/?hei=80&wid=80&op_sharpen=1"")",26791199,On Women's THE ROGER Clubhouse Shoes,White/Olive,6.5,https://www.dickssportinggoods.com/p/on-womens-the-roger-clubhouse-shoes-23mazwrgrclbhswhtftw/23mazwrgrclbhswhtftw?sku=26791199,0,0,0,0,0,5,0,0,0,0,1,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/23MAZWRGRCLBHSWHTFTW_White_Olive/?hei=80&wid=80&op_sharpen=1"")",26791206,On Women's THE ROGER Clubhouse Shoes,White/Olive,7.0,https://www.dickssportinggoods.com/p/on-womens-the-roger-clubhouse-shoes-23mazwrgrclbhswhtftw/23mazwrgrclbhswhtftw?sku=26791206,0,0,0,0,0,0,0,0,1,0,0,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/23MAZWRGRCLBHSWHTFTW_White_Olive/?hei=80&wid=80&op_sharpen=1"")",26791214,On Women's THE ROGER Clubhouse Shoes,White/Olive,7.5,https://www.dickssportinggoods.com/p/on-womens-the-roger-clubhouse-shoes-23mazwrgrclbhswhtftw/23mazwrgrclbhswhtftw?sku=26791214,0,0,0,0,0,1,0,0,0,0,0,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/23MAZWRGRCLBHSWHTFTW_White_Olive/?hei=80&wid=80&op_sharpen=1"")",26791219,On Women's THE ROGER Clubhouse Shoes,White/Olive,8.0,https://www.dickssportinggoods.com/p/on-womens-the-roger-clubhouse-shoes-23mazwrgrclbhswhtftw/23mazwrgrclbhswhtftw?sku=26791219,0,0,0,0,1,0,0,0,1,0,0,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/23MAZWRGRCLBHSWHTFTW_White_Olive/?hei=80&wid=80&op_sharpen=1"")",26791228,On Women's THE ROGER Clubhouse Shoes,White/Olive,8.5,https://www.dickssportinggoods.com/p/on-womens-the-roger-clubhouse-shoes-23mazwrgrclbhswhtftw/23mazwrgrclbhswhtftw?sku=26791228,0,0,0,0,0,0,0,0,0,0,1,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/23MAZWRGRCLBHSWHTFTW_White_Olive/?hei=80&wid=80&op_sharpen=1"")",26791243,On Women's THE ROGER Clubhouse Shoes,White/Olive,9.0,https://www.dickssportinggoods.com/p/on-womens-the-roger-clubhouse-shoes-23mazwrgrclbhswhtftw/23mazwrgrclbhswhtftw?sku=26791243,0,0,0,0,0,1,0,0,0,0,0,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/23MAZWRGRCLBHSWHTFTW_White_Olive/?hei=80&wid=80&op_sharpen=1"")",26791260,On Women's THE ROGER Clubhouse Shoes,White/Olive,9.5,https://www.dickssportinggoods.com/p/on-womens-the-roger-clubhouse-shoes-23mazwrgrclbhswhtftw/23mazwrgrclbhswhtftw?sku=26791260,0,0,0,0,0,0,0,0,0,0,0,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/25RBKWCLSSCZCHLKCFTW_Green_Pink/?hei=80&wid=80&op_sharpen=1"")",27161779,Reebok Women's Classic AZ Shoes,Green/Pink,10.0,https://www.dickssportinggoods.com/p/reebok-womens-classic-az-shoes-25rbkwclssczchlkcftw/25rbkwclssczchlkcftw?sku=27161779,0,0,0,0,0,1,0,0,0,0,0,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/25RBKWCLSSCZCHLKCFTW_Green_Pink/?hei=80&wid=80&op_sharpen=1"")",27161789,Reebok Women's Classic AZ Shoes,Green/Pink,11.0,https://www.dickssportinggoods.com/p/reebok-womens-classic-az-shoes-25rbkwclssczchlkcftw/25rbkwclssczchlkcftw?sku=27161789,0,0,0,0,0,2,0,0,0,0,0,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/25RBKWCLSSCZCHLKCFTW_Green_Pink/?hei=80&wid=80&op_sharpen=1"")",27161728,Reebok Women's Classic AZ Shoes,Green/Pink,6.0,https://www.dickssportinggoods.com/p/reebok-womens-classic-az-shoes-25rbkwclssczchlkcftw/25rbkwclssczchlkcftw?sku=27161728,0,0,1,0,0,0,0,1,2,0,0,1
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/25RBKWCLSSCZCHLKCFTW_Green_Pink/?hei=80&wid=80&op_sharpen=1"")",27161736,Reebok Women's Classic AZ Shoes,Green/Pink,6.5,https://www.dickssportinggoods.com/p/reebok-womens-classic-az-shoes-25rbkwclssczchlkcftw/25rbkwclssczchlkcftw?sku=27161736,0,0,2,0,0,2,0,1,1,0,0,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/25RBKWCLSSCZCHLKCFTW_Green_Pink/?hei=80&wid=80&op_sharpen=1"")",27161744,Reebok Women's Classic AZ Shoes,Green/Pink,7.0,https://www.dickssportinggoods.com/p/reebok-womens-classic-az-shoes-25rbkwclssczchlkcftw/25rbkwclssczchlkcftw?sku=27161744,0,0,2,0,0,3,0,2,0,0,0,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/25RBKWCLSSCZCHLKCFTW_Green_Pink/?hei=80&wid=80&op_sharpen=1"")",27161749,Reebok Women's Classic AZ Shoes,Green/Pink,7.5,https://www.dickssportinggoods.com/p/reebok-womens-classic-az-shoes-25rbkwclssczchlkcftw/25rbkwclssczchlkcftw?sku=27161749,0,0,2,0,0,4,0,3,2,0,0,1
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/25RBKWCLSSCZCHLKCFTW_Green_Pink/?hei=80&wid=80&op_sharpen=1"")",27161758,Reebok Women's Classic AZ Shoes,Green/Pink,8.0,https://www.dickssportinggoods.com/p/reebok-womens-classic-az-shoes-25rbkwclssczchlkcftw/25rbkwclssczchlkcftw?sku=27161758,0,3,6,0,0,6,0,3,1,0,0,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/25RBKWCLSSCZCHLKCFTW_Green_Pink/?hei=80&wid=80&op_sharpen=1"")",27161763,Reebok Women's Classic AZ Shoes,Green/Pink,8.5,https://www.dickssportinggoods.com/p/reebok-womens-classic-az-shoes-25rbkwclssczchlkcftw/25rbkwclssczchlkcftw?sku=27161763,0,2,2,0,0,0,0,4,0,0,0,1
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/25RBKWCLSSCZCHLKCFTW_Green_Pink/?hei=80&wid=80&op_sharpen=1"")",27161769,Reebok Women's Classic AZ Shoes,Green/Pink,9.0,https://www.dickssportinggoods.com/p/reebok-womens-classic-az-shoes-25rbkwclssczchlkcftw/25rbkwclssczchlkcftw?sku=27161769,0,1,1,0,0,2,12,0,0,0,0,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/25RBKWCLSSCZCHLKCFTW_Green_Pink/?hei=80&wid=80&op_sharpen=1"")",27161773,Reebok Women's Classic AZ Shoes,Green/Pink,9.5,https://www.dickssportinggoods.com/p/reebok-womens-classic-az-shoes-25rbkwclssczchlkcftw/25rbkwclssczchlkcftw?sku=27161773,0,0,3,0,0,2,0,2,1,0,0,1
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/21RBKWCLBCDBLCHLKFTW_Chalk_Black/?hei=80&wid=80&op_sharpen=1"")",27161754,Reebok Women's Club C Double Shoes,Chalk/Black,10.0,https://www.dickssportinggoods.com/p/reebook-womens-club-c-double-shoes-21rbkwclbcdblchlkftw/21rbkwclbcdblchlkftw?sku=27161754,0,1,0,0,0,1,0,1,0,0,0,1
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/21RBKWCLBCDBLCHLKFTW_Chalk_Black/?hei=80&wid=80&op_sharpen=1"")",27161771,Reebok Women's Club C Double Shoes,Chalk/Black,11.0,https://www.dickssportinggoods.com/p/reebook-womens-club-c-double-shoes-21rbkwclbcdblchlkftw/21rbkwclbcdblchlkftw?sku=27161771,0,0,0,0,0,0,0,0,0,0,0,1
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/21RBKWCLBCDBLCHLKFTW_Chalk_Black/?hei=80&wid=80&op_sharpen=1"")",27161720,Reebok Women's Club C Double Shoes,Chalk/Black,7.5,https://www.dickssportinggoods.com/p/reebook-womens-club-c-double-shoes-21rbkwclbcdblchlkftw/21rbkwclbcdblchlkftw?sku=27161720,0,0,0,0,0,0,0,0,0,0,0,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/21RBKWCLBCDBLCHLKFTW_Chalk_Black/?hei=80&wid=80&op_sharpen=1"")",27161735,Reebok Women's Club C Double Shoes,Chalk/Black,8.5,https://www.dickssportinggoods.com/p/reebook-womens-club-c-double-shoes-21rbkwclbcdblchlkftw/21rbkwclbcdblchlkftw?sku=27161735,0,0,0,0,0,0,0,0,0,0,0,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/21RBKWCLBCDBLCHLKFTW_Chalk_Black/?hei=80&wid=80&op_sharpen=1"")",27161742,Reebok Women's Club C Double Shoes,Chalk/Black,9.0,https://www.dickssportinggoods.com/p/reebook-womens-club-c-double-shoes-21rbkwclbcdblchlkftw/21rbkwclbcdblchlkftw?sku=27161742,0,0,0,0,0,0,0,0,0,0,0,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/21RBKWCLBCDBLCHLKFTW_Chalk_Black/?hei=80&wid=80&op_sharpen=1"")",27161748,Reebok Women's Club C Double Shoes,Chalk/Black,9.5,https://www.dickssportinggoods.com/p/reebook-womens-club-c-double-shoes-21rbkwclbcdblchlkftw/21rbkwclbcdblchlkftw?sku=27161748,0,0,0,0,0,0,0,1,0,0,0,0
